Transaction ID,Date,Type,Amount,Account,Description,Vendor
09a6bcea-5485-49f1-a4d6-02c7158e0001,2023-05-18,Withdrawal,2498.39,ACCT-4283,Withdrawal - Services,ABC Office Supplies
2ae9a69d-f4ac-4364-8f5a-c125d35a4592,2023-05-18,Transfer,2116.6,ACCT-6717,Transfer - Office Supplies,123 Cleaning Services
838f8d71-5d46-4a10-8721-427f0f937253,2023-05-18,Deposit,9517.2,ACCT-7093,Deposit - Services,123 Cleaning Services
9a3e9497-e838-4da9-a6e7-7350294d561d,2023-05-18,Payment,3116.89,ACCT-4398,Payment - Office Supplies,XYZ Tech Solutions
d5999571-d44f-4536-9782-d3dd4055d0e3,2023-05-19,Withdrawal,1171.92,ACCT-2528,Withdrawal - Services,XYZ Tech Solutions
b653d636-604c-4fba-9823-94e8d4247dd8,2023-05-19,Purchase,7151.49,ACCT-6964,Purchase - Equipment,XYZ Tech Solutions
c63346f1-525e-4eed-883c-17b0db64cf82,2023-05-19,Deposit,3952.48,ACCT-5936,Team Building Retreat,Luxury Resort & Spa
8c224380-947a-49cc-b0bd-fd4286934bc0,2023-05-19,Withdrawal,1400.51,ACCT-4570,Withdrawal - Miscellaneous,ABC Office Supplies
dac7009b-6576-482d-82c5-40f90c4ec3dd,2023-05-19,Withdrawal,4609.02,ACCT-1981,Withdrawal - Services,ABC Office Supplies
f116fed1-9803-48e3-81b3-da8de6daa406,2023-05-19,Withdrawal,5076.37,ACCT-2211,Withdrawal - Miscellaneous,XYZ Tech Solutions
2f1b7aed-caef-4233-9a23-fce11297bbf2,2023-05-19,Withdrawal,7101.0,ACCT-7602,Withdrawal - Office Supplies,XYZ Tech Solutions
5b337615-1b7d-4bd1-9293-fa1a858a4a17,2023-05-20,Payment,6663.34,ACCT-9529,Payment - Equipment,XYZ Tech Solutions
f8f7a9ba-516d-4a67-8a07-a5cd2d45aaa5,2023-05-20 00:41,Payment,6663.34,ACCT-9529,Payment - Equipment,XYZ Tech Solutions
5aec0400-6326-47ac-95aa-8a071becfef8,2023-05-22,Withdrawal,1315.7,ACCT-1195,Deposit - Miscellaneous,XYZ Tech Solutions
e278775c-657f-4000-9dfc-803774492059,2023-05-22,Deposit,1331.32,ACCT-6812,Deposit - Equipment,ABC Office Supplies
b8dfa302-30da-49e6-84ba-a8f13df8dd75,2023-05-22,Payment,9192.84,ACCT-5066,Payment - Services,123 Cleaning Services
10abb708-041d-41c7-ac36-365fff90e532,2023-05-22,Payment,1107.33,ACCT-7919,Payment - Miscellaneous,ABC Office Supplies
54eedc84-c013-4a55-80f5-86ee4e1afd2b,2023-05-23,Deposit,2118.62,ACCT-1993,Deposit - Equipment,ABC Office Supplies
7006e2f9-22c7-4a4d-9d59-064bda95a967,2023-05-24,Withdrawal,5263.45,ACCT-5308,Withdrawal - Equipment,123 Cleaning Services
79815d8f-01c3-42d1-9f76-c8f4871fc028,2023-05-24,Withdrawal,2339.65,ACCT-2442,Withdrawal - Equipment,ABC Office Supplies
b73e0cd7-fa09-4094-a812-ad4353fed79c,2023-05-25,Payment,1011.0474,ACCT-7580,Payment - Equipment,123 Cleaning Services
4b2db7e5-da20-439e-9ad1-3824f233ace4,2023-05-25,Withdrawal,1217.14,ACCT-4419,Withdrawal - Services,XYZ Tech Solutions
662d3c4f-644a-4f5b-8a30-9c29fd7adb30,2023-05-25,Withdrawal,1402.66,ACCT-2981,Withdrawal - Equipment,XYZ Tech Solutions
2f17992b-f9a3-45f9-a7a7-b70c4f84f68c,2023-05-25,Transfer,2467.21,ACCT-7081,Transfer - Miscellaneous,123 Cleaning Services
52fdf2e6-aaaa-48d3-82a0-6478b163a5c5,2023-05-25,Withdrawal,3830.28,ACCT-4437,Withdrawal - Equipment,123 Cleaning Services
975c9ef4-190a-478e-9524-b611896e541b,2023-05-27,Payment,1705.93,ACCT-8498,Payment - Office Supplies,XYZ Tech Solutions
ec04f82d-5bef-4ca7-bfb1-9df5a9c6b0e4,2023-05-28,Deposit,5608.69,ACCT-2570,Deposit - Office Supplies,XYZ Tech Solutions
1c2bdf06-ec66-4038-a378-387efce0b449,2023-05-28,Purchase,1420.09,ACCT-6139,Purchase - Office Supplies,XYZ Tech Solutions
30377ec9-669d-4ba1-8906-bb0c1fd141a5,2023-05-28 00:16,Purchase,1420.09,ACCT-6139,Purchase - Office Supplies,XYZ Tech Solutions
b4520ab0-11e4-4516-a8b3-2c3913f2dc64,2023-05-29,Deposit,4108.76,ACCT-4194,Deposit - Office Supplies,ABC Office Supplies
a12a87ef-4467-4d51-9308-c2d49d244ad4,2023-05-29,Deposit,2848.12,ACCT-5485,Deposit - Office Supplies,ABC Office Supplies
5be1ef27-b001-45b1-b80e-75337270b6e3,2023-05-29,Purchase,3961.86,ACCT-3667,Purchase - Services,123 Cleaning Services
b7eb9610-8840-4a68-80dd-3cb868344f55,2023-05-30,Payment,2862.38,ACCT-3169,Payment - Office Supplies,ABC Office Supplies
01a551fe-3600-44ca-985a-2cefb5b86733,2023-05-30,Payment,4869.23,ACCT-3162,Payment - Office Supplies,123 Cleaning Services
c872d581-55d4-48c0-94dd-d007f07a6bfe,2023-05-30,Purchase,2982.29,ACCT-1310,Purchase - Services,ABC Office Supplies
d6c831f0-237e-47d4-92f7-9a66358c6f09,2023-05-30,Withdrawal,6444.45,ACCT-2847,Withdrawal - Services,123 Cleaning Services
81524e2c-0169-40d3-8cce-088547ab4148,2023-05-31,Withdrawal,1576.9809,ACCT-9029,Withdrawal - Miscellaneous,123 Cleaning Services
b5f53d4e-f33b-4018-908b-2128a47ca97d,2023-05-31,Deposit,2504.58,ACCT-7114,Deposit - Miscellaneous,123 Cleaning Services
6fdf2b02-7b05-4a5d-8163-95900b8cc0a8,2023-05-31,Withdrawal,3211.59,ACCT-2991,Withdrawal - Miscellaneous,ABC Office Supplies
1dbe73af-e70f-422e-8ed2-ba1040c9bf71,2023-05-31,Deposit,1203.69,ACCT-5288,Deposit - Miscellaneous,XYZ Tech Solutions
a88a693e-78a1-4f14-bfe3-dd5a828d6920,2023-06-01,Payment,1983.8312999999998,ACCT-8495,Office Rent,Prime Office Rentals
64bdc984-bfff-4f3c-a763-43e5b2e2a7b8,2023-06-01,Payment,9045.14,ACCT-4083,Payment - Services,ABC Office Supplies
6d551925-ae85-4741-bec2-470e6d543468,2023-06-01,Purchase,3636.19,ACCT-1959,Purchase - Miscellaneous,ABC Office Supplies
8987c242-0064-4e4c-8922-1b675b0d4031,2023-06-02,Deposit,6271.14,ACCT-7868,Deposit - Equipment,ABC Office Supplies
f5264091-7516-4ece-a045-1ccf6c2fbe91,2023-06-03,Purchase,2146.73,ACCT-6369,Purchase - Equipment,123 Cleaning Services
6423ae9a-43ef-428b-9e22-45b028fc4a7c,2023-06-03,Withdrawal,9617.77,ACCT-8035,Withdrawal - Miscellaneous,XYZ Tech Solutions
d76fe9e8-2109-42ea-bb0b-3421c876fcfe,2023-06-03,Withdrawal,8093.37,ACCT-4402,Withdrawal - Miscellaneous,XYZ Tech Solutions
9ece0942-2417-4916-a042-067f8674022a,2023-06-03,Payment,1696.41,ACCT-7724,Payment - Office Supplies,XYZ Tech Solutions
83509f27-6193-4321-8222-c3b37baff0c6,2023-06-04,Payment,6711.78,ACCT-3887,Payment - Miscellaneous,123 Cleaning Services
abf5273e-8f45-4cc3-9c76-c16c0911a9e7,2023-06-05,Deposit,5852.6226,ACCT-3930,Deposit - Services,XYZ Tech Solutions
b518e8e6-1813-4dff-a1bc-674a2a18729d,2023-06-05,Transfer,7078.76,ACCT-3530,Transfer - Equipment,ABC Office Supplies
e6eba2fb-9282-4426-93ac-2ca15c62f229,2023-06-06,Withdrawal,6588.28,ACCT-3627,Withdrawal - Services,XYZ Tech Solutions
f5895cd0-7925-4f38-9a99-a485c3691632,2023-06-07,Payment,6233.58,ACCT-5482,Payment - Miscellaneous,123 Cleaning Services
0fe188b2-019d-4624-9183-a3bf3db6b725,2023-06-07,Transfer,1086.83,ACCT-4754,Transfer - Services,XYZ Tech Solutions
38f091c2-2714-4c53-9f8a-d36782602101,2023-06-08,Deposit,4254.99,ACCT-3844,Deposit - Services,ABC Office Supplies
79dbc1c4-23e3-4d2b-8f68-b546ffd98e61,2023-06-08,Transfer,8426.91,ACCT-3198,Transfer - Office Supplies,ABC Office Supplies
276e9eab-02a2-4f08-a30f-f331a12d780d,2023-06-09,Withdrawal,1508.23,ACCT-4469,Withdrawal - Miscellaneous,123 Cleaning Services
4ead2052-0037-4326-95b4-b3bf2a9bdd72,2023-06-09,Deposit,1861.61,ACCT-3389,Deposit - Services,123 Cleaning Services
bd807a32-c53f-477d-ad5a-180e7cc1a267,2023-06-09,Purchase,1341.9252,ACCT-9155,Purchase - Equipment,123 Cleaning Services
5e67ca52-5fd0-4611-91e5-c90d4fb1e8d9,2023-06-09,Deposit,4036.7349000000004,ACCT-6467,Withdrawal - Miscellaneous,123 Cleaning Services
9441a1c8-b66e-4fe7-ad00-81756691777f,2023-06-10,Purchase,9892.76,ACCT-6928,Purchase - Services,ABC Office Supplies
1e5869c0-c2fa-44f8-a702-9a7653ed801e,2023-06-10,Deposit,3182.12,ACCT-7809,Deposit - Services,123 Cleaning Services
4c17926c-c0e8-4f10-a9e5-0093d7984dac,2023-06-11,Transfer,1819.99,ACCT-9907,Transfer - Office Supplies,123 Cleaning Services
b78e4a6b-948d-40d9-af3b-06e7d4edc924,2023-06-11,Withdrawal,5971.76,ACCT-1893,Withdrawal - Equipment,ABC Office Supplies
1d8f54be-f065-4bda-818e-5eee0c537fb3,2023-06-11,Transfer,2346.2306999999996,ACCT-6489,Transfer - Office Supplies,123 Cleaning Services
2dddc284-472d-4a97-ae81-10623ee0a988,2023-06-11,Deposit,4042.76,ACCT-6594,Deposit - Services,XYZ Tech Solutions
ac47e597-3639-4d21-be8a-429e267ff4ba,2023-06-12,Transfer,8728.27,ACCT-7344,Transfer - Office Supplies,XYZ Tech Solutions
2b7921e7-8c3d-4431-93b4-b5ca0d05deb3,2023-06-12,Withdrawal,2076.06,ACCT-8864,Withdrawal - Services,123 Cleaning Services
b8d95b9b-8f02-402b-b065-aaee405a319b,2023-06-12,Deposit,4297.45,ACCT-1224,Deposit - Services,ABC Office Supplies
0fcd2897-3cbb-4d5f-ae63-f2d52bb43f06,2023-06-12,Transfer,1099.1,ACCT-4102,Transfer - Equipment,XYZ Tech Solutions
e1d59ab1-ed6d-4a91-8357-0826dc955ffa,2023-06-13,Withdrawal,4492.59,ACCT-1859,Withdrawal - Miscellaneous,ABC Office Supplies
023de3a7-7751-4eec-b84d-147f061899f6,2023-06-13,Withdrawal,4394.68,ACCT-1105,Withdrawal - Office Supplies,XYZ Tech Solutions
c12f407a-1444-44fe-8f6b-26cf638794ee,2023-06-13,Deposit,2401.75,ACCT-9193,Deposit - Equipment,ABC Office Supplies
3c810359-ce7b-4f50-b1b4-8e7ccf51bc11,2023-06-14,Withdrawal,1910.05,ACCT-4082,Withdrawal - Miscellaneous,ABC Office Supplies
ce2a3063-bf98-4467-8f47-a9fa19d611df,2023-06-16,Payment,8157.81,ACCT-9293,Payment - Equipment,XYZ Tech Solutions
08afd4f7-3d11-4ae6-a4d1-8031220a4b8f,2023-06-16,Withdrawal,2957.45,ACCT-4044,Withdrawal - Miscellaneous,XYZ Tech Solutions
1c8c03ea-4986-4e2a-b41e-5d57a39ac2b0,2023-06-16,Purchase,2519.75,ACCT-3580,Purchase - Miscellaneous,XYZ Tech Solutions
8f5b9e72-c759-48f0-b5a4-7bb844e7d3ca,2023-06-16,Transfer,5104.74,ACCT-8686,Transfer - Miscellaneous,ABC Office Supplies
72f85974-4df1-4f5e-b545-d80ec049e8dd,2023-06-16,Deposit,4190.12,ACCT-7529,Deposit - Miscellaneous,ABC Office Supplies
fd85e37f-c102-4804-a7f3-67146f0abeb5,2023-06-17,Purchase,1138.68,ACCT-5787,Purchase - Office Supplies,123 Cleaning Services
bc272cce-bfe8-4725-b0ea-71b5ae21da51,2023-06-18,Payment,3621.42,ACCT-2036,Payment - Services,XYZ Tech Solutions
b76877d2-f0fd-4c65-995f-b72c70088979,2023-06-18,Withdrawal,4435.46,ACCT-9555,Withdrawal - Services,XYZ Tech Solutions
b6142664-4e9e-41d1-92b8-c3eedece445a,2023-06-19,Purchase,1414.4625,ACCT-6451,Purchase - Office Supplies,ABC Office Supplies
210f2e7c-747d-41a7-ba64-d55fdf8485d6,2023-06-19,Deposit,1884.4,ACCT-1268,Deposit - Office Supplies,123 Cleaning Services
49dacff9-7a4c-4ce3-8536-537ccb00e83d,2023-06-19,Withdrawal,7329.27,ACCT-4523,Withdrawal - Services,XYZ Tech Solutions
ba051461-33c8-48ac-8cd0-32c4e7eecac6,2023-06-20,Transfer,1916.08,ACCT-7184,Transfer - Services,ABC Office Supplies
393c7473-8ef9-43af-8d0b-6201f6c92577,2023-06-20,Withdrawal,8502.0,ACCT-3989,Withdrawal - Services,123 Cleaning Services
ae9d7b56-4918-4bdc-855a-d257db7ca3a3,2023-06-20,Withdrawal,8231.31,ACCT-7444,Withdrawal - Office Supplies,XYZ Tech Solutions
ba928f19-bcf1-4e55-a930-f8813e181df8,2023-06-21,Transfer,1710.65,ACCT-2830,Transfer - Services,XYZ Tech Solutions
d8606bac-7c08-4254-b01a-8d4bb1cde5b3,2023-06-21,Purchase,1848.14,ACCT-4891,Purchase - Services,ABC Office Supplies
933a49d2-9cbd-446d-a201-b40283c905b0,2023-06-22,Withdrawal,1833.84,ACCT-2681,Withdrawal - Equipment,ABC Office Supplies
8512d1f6-61d2-47f0-afda-afbd16ef9bdb,2023-06-23,Purchase,79128.11,ACCT-4998,Purchase - Equipment,XYZ Tech Solutions
ec255617-6acd-4a5e-a251-87efe640cc67,2023-06-23,Withdrawal,1621.94,ACCT-3122,Withdrawal - Office Supplies,XYZ Tech Solutions
89267446-246e-4588-8d94-22de0be3f5bf,2023-06-23,Withdrawal,2797.44,ACCT-1375,Withdrawal - Office Supplies,123 Cleaning Services
70e256cf-4241-4866-a909-e36230335f89,2023-06-24,Transfer,8468.25,ACCT-7624,Transfer - Services,ABC Office Supplies
4ed47de7-ced5-4b12-a29d-29a10960957a,2023-06-24,Purchase,3762.01,ACCT-7251,Purchase - Equipment,XYZ Tech Solutions
a0b1d10f-3234-43a3-8a86-ab72c61d1f41,2023-06-24,Transfer,1307.52,ACCT-6123,Transfer - Miscellaneous,ABC Office Supplies
c0df2d2d-6cd4-49e0-9922-2f0205c35953,2023-06-24,Transfer,1666.82,ACCT-1325,Transfer - Miscellaneous,XYZ Tech Solutions
91a164ca-e72d-4b4d-bd49-d13354ec6dde,2023-06-25,Deposit,1252.0,ACCT-8729,Deposit - Services,XYZ Tech Solutions
0cfb5371-9f93-45c9-8914-e9b5c68954d2,2023-06-26,Transfer,5908.32,ACCT-7372,Transfer - Services,XYZ Tech Solutions
ee6b9a88-cb0c-4079-9d4c-17928ee0d607,2023-06-26,Purchase,1428.97,ACCT-3295,Purchase - Services,ABC Office Supplies
d951e726-bc58-448f-91cd-6d2ecca50c92,2023-06-26,Payment,7049.35,ACCT-8160,Payment - Equipment,ABC Office Supplies
a926d686-f8d8-4687-9bac-6dfe09c96b91,2023-06-26,Transfer,4947.73,ACCT-9940,Transfer - Miscellaneous,123 Cleaning Services
3edf9db1-a047-4c8d-ba1f-e7f7ae8fea75,2023-06-26,Withdrawal,6474.27,ACCT-1128,Withdrawal - Equipment,123 Cleaning Services
12dc1177-4fb7-4583-8f8e-996fa0817f7d,2023-06-26,Payment,1451.99,ACCT-7546,Payment - Miscellaneous,123 Cleaning Services
d3e6369c-c912-40c9-bd2f-1763204b5441,2023-06-27,Payment,475.29900000000004,ACCT-7302,Monthly Utility Bill,City Power & Utilities
baf3d83a-d86c-4b2b-a127-f6871fb88330,2023-06-27,Deposit,1887.0885,ACCT-3987,Deposit - Office Supplies,123 Cleaning Services
81271fcc-a6a6-4d31-a546-b220cf16aef2,2023-06-28,Payment,1174.07,ACCT-8695,Payment - Office Supplies,ABC Office Supplies
09984a84-6ac2-4d6c-b0df-d1d275872f38,2023-06-28,Purchase,2103.4,ACCT-9749,Purchase - Office Supplies,123 Cleaning Services
a3af5fed-419a-4dbc-a3c5-33f346c5a411,2023-06-29,Payment,1393.0785,ACCT-4377,Payment - Miscellaneous,ABC Office Supplies
deff50a4-8bf7-443e-a857-11eddef40ac4,2023-06-29,Withdrawal,1560.24,ACCT-4378,Withdrawal - Office Supplies,XYZ Tech Solutions
f1ef6d33-ddaf-4c9e-935c-7c70cb063cc0,2023-06-29,Purchase,2561.27,ACCT-7692,Purchase - Services,ABC Office Supplies
fe419b0c-d027-4241-9f04-558ffb53aeca,2023-06-29,Purchase,7479.68,ACCT-6677,Purchase - Equipment,XYZ Tech Solutions
41604c01-5f7b-4b89-85c3-4505b9085355,2023-06-29,Transfer,1209.87,ACCT-2378,Transfer - Office Supplies,123 Cleaning Services
7263c7e3-be83-4da3-8c49-56cc1815daf1,2023-06-29,Deposit,3547.95,ACCT-6979,Deposit - Services,ABC Office Supplies
c5f4bfa8-1d22-40ff-9e97-186fa16ca922,2023-06-29,Purchase,2613.27,ACCT-5501,Purchase - Services,ABC Office Supplies
9529eda7-8186-4b1d-9fc2-0280c6df1954,2023-06-30,Purchase,84543.5,ACCT-2097,Purchase - Office Supplies,123 Cleaning Services
80104581-8363-4ec2-8dc9-daa7d89bea02,2023-06-30,Deposit,8487.66,ACCT-8051,Deposit - Equipment,XYZ Tech Solutions
6c3f900c-7b05-47d7-9d8c-be9b5bf3bd9d,2023-06-30,Purchase,1286.78,ACCT-7247,Purchase - Equipment,ABC Office Supplies
f200c4ef-0d1b-47dc-8fe0-d74153f086ad,2023-06-30,Purchase,2198.91,ACCT-1389,Purchase - Office Supplies,123 Cleaning Services
609ec5b7-7396-49a1-ae8c-2e044f99a87f,2023-06-30,Purchase,2624.11,ACCT-3155,Purchase - Services,123 Cleaning Services
37275dc9-ad66-4bad-8e54-12dc72d70f68,2023-07-01,Payment,2036.0439000000001,ACCT-6424,Office Rent,Prime Office Rentals
b054612a-b12e-49d8-b3b3-0888adc65cad,2023-07-01,Deposit,3698.65,ACCT-7390,Deposit - Services,123 Cleaning Services
985e99ef-6908-40e5-9c86-0aea8b480078,2023-07-01,Withdrawal,1407.77,ACCT-9738,Withdrawal - Miscellaneous,123 Cleaning Services
3cf9bafa-e9fb-4520-b316-93568b0b85cd,2023-07-01,Withdrawal,6534.11,ACCT-3650,Withdrawal - Miscellaneous,ABC Office Supplies
af24a315-cd6c-4506-a1d6-759058f52f8f,2023-07-01,Purchase,1595.8,ACCT-6865,Purchase - Services,ABC Office Supplies
9d2807fa-087a-4602-b356-32b4a2783ab6,2023-07-01,Deposit,4306.18,ACCT-5828,Deposit - Services,123 Cleaning Services
f985947f-1662-46a6-b2e9-aac4f99a5ed4,2023-07-02,Payment,3528.09,ACCT-9345,Payment - Services,ABC Office Supplies
cba914a0-a576-4153-b19f-cfdaf888899a,2023-07-02,Purchase,2204.49,ACCT-8405,Purchase - Office Supplies,XYZ Tech Solutions
00ba865d-5ac1-4ef1-86cb-cb8091ba1cf3,2023-07-02,Deposit,3049.15,ACCT-9280,Deposit - Equipment,ABC Office Supplies
97c3a95d-9c3d-457c-ae21-33d6fb065238,2023-07-02,Withdrawal,2933.78,ACCT-2764,Withdrawal - Miscellaneous,XYZ Tech Solutions
e7f3f300-5ebd-41ac-ae93-1a76c52a46c7,2023-07-02,Deposit,1445.79,ACCT-8396,Deposit - Miscellaneous,123 Cleaning Services
97917792-5614-4d27-b347-4da47f5dd5cd,2023-07-03,Transfer,6874.353,ACCT-2642,Transfer - Services,ABC Office Supplies
490dda6c-68bb-4fd4-8d3f-1b8fb2688c5b,2023-07-03,Deposit,3000.0,ACCT-8937,Deposit - Equipment,XYZ Tech Solutions
c37b863d-cb06-4e57-a157-dafb59121463,2023-07-03,Withdrawal,2913.84,ACCT-8972,Withdrawal - Services,XYZ Tech Solutions
118468a5-521e-4197-851a-f1669809070c,2023-07-04,Transfer,1462.6,ACCT-1075,Transfer - Office Supplies,ABC Office Supplies
c518e9ef-d518-416d-aea6-4f0e3cacb759,2023-07-04,Withdrawal,1644.47,ACCT-1431,Withdrawal - Equipment,XYZ Tech Solutions
a82d72e7-a3b8-4a54-a51c-7dea9f50e1a2,2023-07-04,Payment,5077.565,ACCT-5045,Payment - Miscellaneous,ABC Office Supplies
e409391a-0fe6-4d72-91ca-f53cde5a2a12,2023-07-05,Withdrawal,9828.06,ACCT-2603,Withdrawal - Miscellaneous,ABC Office Supplies
9b186992-88e4-4dbe-8e05-a373c83119b2,2023-07-05,Deposit,1220.59,ACCT-3294,Deposit - Services,ABC Office Supplies
9f9ca715-6cac-45ec-a302-33c421d9babe,2023-07-05,Purchase,3741.01,ACCT-7196,Purchase - Office Supplies,ABC Office Supplies
440e7512-80f0-4a03-9a40-f8ee39822a95,2023-07-06,Withdrawal,6313.82,WRONG-747,Withdrawal - Services,123 Cleaning Services
68826f96-2c2f-4d0d-9ce8-d38f898adb7f,2023-07-06,Payment,2678.25,ACCT-8169,Payment - Services,XYZ Tech Solutions
5147f6bd-24d8-4bff-aa02-33fea38f129e,2023-07-07,Payment,1228.0158000000001,ACCT-6485,Payment - Equipment,123 Cleaning Services
34c2e91f-4871-4da1-bd64-ab27f5c01b44,2023-07-07,Purchase,8191.91,ACCT-7184,Purchase - Equipment,123 Cleaning Services
2fb7dd6d-33dd-44ec-a559-b6ad47d6659f,2023-07-07,Purchase,4466.69,ACCT-7273,Purchase - Equipment,ABC Office Supplies
bcb78de9-c4cc-4ffb-beef-a30f2870d227,2023-07-08,Payment,1969.82,ACCT-2028,Payment - Equipment,ABC Office Supplies
f6daaf14-067a-4624-8f3f-ac79146f01fe,2023-07-08,Deposit,3065.18,ACCT-7090,Deposit - Office Supplies,ABC Office Supplies
a69333f7-291a-499f-a240-0078235b1a39,2023-07-08,Transfer,6080.62,ACCT-3597,Transfer - Services,XYZ Tech Solutions
9b12762c-6dd3-4843-b6d8-1941b87e1420,2023-07-08,Withdrawal,4273.5,ACCT-5028,Withdrawal - Miscellaneous,XYZ Tech Solutions
1cc1adbb-7c9d-43ef-8a64-8fad5caaa2ef,2023-07-08,Withdrawal,1782.94,ACCT-6814,Withdrawal - Office Supplies,123 Cleaning Services
9c9d7420-8880-45cb-95ed-1af0cbbfe841,2023-07-10,Deposit,9511.978311,ACCT-8855,Deposit - Equipment,ABC Office Supplies
a346fc8e-bff5-410e-83be-2ad89a50296c,2023-07-10,Payment,91090.08,ACCT-2637,Payment - Equipment,XYZ Tech Solutions
f4166e71-de2a-4b20-9d69-8221ea711e04,2023-07-10,Payment,9240.86,ACCT-6578,Payment - Equipment,ABC Office Supplies
08582c79-0ac1-41b8-be78-208a7e9c5280,2023-07-11,Payment,1095.13,ACCT-9699,Payment - Equipment,XYZ Tech Solutions
60c36d16-f7f7-45ec-b6ee-a621559222c7,2023-07-11,Transfer,4347.67,ACCT-7214,Transfer - Services,ABC Office Supplies
27e92440-0e36-4cf9-8522-427947c1e51f,2023-07-11,Deposit,3023.92,ACCT-8442,Deposit - Equipment,123 Cleaning Services
f1df7bd4-f2ca-44fd-a3cb-3db25e8d1b49,2023-07-12,Withdrawal,2255.87,ACCT-4898,Withdrawal - Miscellaneous,XYZ Tech Solutions
a32ed746-3086-4e1f-ad2d-636c391d4b58,2023-07-12,Transfer,1593.62,ACCT-2279,Transfer - Miscellaneous,123 Cleaning Services
ed4af844-e73d-43a9-ab9e-d8bf3c5346bb,2023-07-14,Purchase,1113.1362000000001,ACCT-4398,Purchase - Miscellaneous,ABC Office Supplies
6e6dae04-e05d-4696-b0ab-615ef9cb6ebc,2023-07-14,Purchase,9017.46,ACCT-7485,Purchase - Equipment,123 Cleaning Services
cdb439ee-04b7-4b68-a0c2-67e1dfb7806c,2023-07-14,Withdrawal,2514.62,ACCT-4198,Withdrawal - Office Supplies,123 Cleaning Services
14d03667-558f-4ed2-a3cd-fa4aa332380d,2023-07-14,Purchase,3543.3,ACCT-4000,Purchase - Services,ABC Office Supplies
1330c6f9-5297-4c2d-b6d8-b5c10398d514,2023-07-15,Payment,518.2353,ACCT-1687,Monthly Utility Bill,City Power & Utilities
bce8f030-497f-4ef1-b61b-2a06ccf93f21,2023-07-15,Payment,3445.58,ACCT-9520,Payment - Services,123 Cleaning Services
fc42e668-04a2-4e66-8b2f-67c01efc7e30,2023-07-15,Transfer,1230.93,ACCT-1857,Transfer - Miscellaneous,123 Cleaning Services
418629ef-348d-481e-8b1e-d9590e21cace,2023-07-15,Purchase,2564.63,ACCT-6069,Purchase - Equipment,ABC Office Supplies
b696572e-52c0-4c2f-9936-f504ac92ad7c,2023-07-15,Transfer,3335.77,ACCT-4414,Transfer - Services,XYZ Tech Solutions
b508a3a2-3bae-4c5f-ab9f-d70872f01142,2023-07-16,Deposit,3710.56,ACCT-3617,Deposit - Services,XYZ Tech Solutions
bac60e60-d383-43d9-a2fe-e6c38fb0a4a5,2023-07-16,Withdrawal,9587.83,ACCT-7543,Withdrawal - Office Supplies,123 Cleaning Services
c93ba52d-d608-4613-865c-6a483e0996a7,2023-07-16,Withdrawal,2198.9,ACCT-1751,Withdrawal - Miscellaneous,ABC Office Supplies
9e1a9445-1fc6-49df-b0eb-427a67642cab,2023-07-16,Deposit,9875.38,ACCT-8373,Deposit - Equipment,XYZ Tech Solutions
e2074020-acf9-416e-929a-753a77465eed,2023-07-16,Payment,3777.38,ACCT-9744,Payment - Equipment,ABC Office Supplies
0504c63e-6e21-45f2-95de-75c6e8f2f68a,2023-07-17,Deposit,1282.73,ACCT-7736,Deposit - Office Supplies,123 Cleaning Services
386d6da8-b8ed-43c3-92dc-2809202c6f11,2023-07-17,Purchase,2460.32,ACCT-9833,Purchase - Services,123 Cleaning Services
cae34547-8a67-4f0f-9119-e3954abb4ad0,2023-07-17,Withdrawal,2611.12,ACCT-2586,Office Decor,Luxury Resort & Spa
f7922015-c196-4530-8a4f-643bf67e9d98,2023-07-17,Withdrawal,8261.96,ACCT-8792,Withdrawal - Office Supplies,123 Cleaning Services
0c938765-c288-47c5-8ed7-12649625996d,2023-07-17,Deposit,1961.68,ACCT-6648,Deposit - Office Supplies,XYZ Tech Solutions
b0688c49-9bc1-4305-81d6-d17a28dc2f02,2023-07-17,Withdrawal,4090.55,ACCT-9498,Withdrawal - Equipment,ABC Office Supplies
489fdd9f-5a66-46ee-bc56-7f00e6b74494,2023-07-18,Transfer,4163.0,ACCT-5129,Transfer - Office Supplies,123 Cleaning Services
c5ab78fb-ce6e-472d-a55c-578ca334a60f,2023-07-19,Purchase,8839.85,ACCT-5888,Purchase - Equipment,XYZ Tech Solutions
75a58bd0-3f95-45ef-b5e0-557d7d573dde,2023-07-20,Deposit,1408.51,ACCT-1089,Deposit - Services,ABC Office Supplies
c0388dc3-b8f1-4675-8861-dd5463784e11,2023-07-20,Purchase,4506.83,ACCT-8889,Purchase - Equipment,XYZ Tech Solutions
331ba898-e3cb-4cbd-b95a-3fccb2eb21dc,2023-07-21,Transfer,2854.78,ACCT-2010,Transfer - Miscellaneous,XYZ Tech Solutions
4a0158c1-7a8d-4c90-96fe-9e7759c20907,2023-07-21,Deposit,4659.47,ACCT-7171,Deposit - Office Supplies,XYZ Tech Solutions
55245e66-c604-415e-b76b-496c442b70ca,2023-07-22,Purchase,1381.82,ACCT-2280,Purchase - Equipment,ABC Office Supplies
a947a89a-c0e3-4379-8d2c-f2ebaf3dbb72,2023-07-22,Transfer,5300.0,ACCT-6141,Transfer - Office Supplies,XYZ Tech Solutions
12057747-11d9-48c2-915a-c0bddaaec25b,2023-07-22,Deposit,3477.7908,ACCT-8742,Deposit - Miscellaneous,123 Cleaning Services
